Area Code,Area,Source Code,Source,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Unit,Value,Flag,Note
154,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture by age, 55 to 64",33,Female,2011,2011,1000 persons,6.794000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture by age, 55 to 64",33,Female,2012,2012,1000 persons,7.102000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture by age, 55 to 64",33,Female,2013,2013,1000 persons,9.334000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture by age, 55 to 64",33,Female,2014,2014,1000 persons,7.000000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture by age, 55 to 64",33,Female,2015,2015,1000 persons,8.351000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture by age, 55 to 64",33,Female,2016,2016,1000 persons,7.472000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture by age, 55 to 64",33,Female,2017,2017,1000 persons,8.071000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture by age, 55 to 64",33,Female,2018,2018,1000 persons,8.524000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture by age, 55 to 64",33,Female,2019,2019,1000 persons,8.921000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture by age, 55 to 64",33,Female,2020,2020,1000 persons,7.057000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",13,Total,2006,2006,1000 persons,6.044000,X,Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",13,Total,2007,2007,1000 persons,6.055000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",13,Total,2008,2008,1000 persons,6.127000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",13,Total,2009,2009,1000 persons,5.869000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",13,Total,2010,2010,1000 persons,5.972000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",13,Total,2011,2011,1000 persons,5.301000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",13,Total,2012,2012,1000 persons,5.805000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",13,Total,2013,2013,1000 persons,4.953000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",13,Total,2014,2014,1000 persons,3.977000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",13,Total,2015,2015,1000 persons,7.427000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",13,Total,2016,2016,1000 persons,7.092000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",13,Total,2017,2017,1000 persons,5.207000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",13,Total,2018,2018,1000 persons,7.927000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",13,Total,2019,2019,1000 persons,6.832000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",13,Total,2020,2020,1000 persons,7.562000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",23,Male,2006,2006,1000 persons,3.890000,X,Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",23,Male,2007,2007,1000 persons,3.782000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",23,Male,2008,2008,1000 persons,4.101000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",23,Male,2009,2009,1000 persons,3.859000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",23,Male,2010,2010,1000 persons,3.764000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",23,Male,2011,2011,1000 persons,3.018000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",23,Male,2012,2012,1000 persons,3.483000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",23,Male,2013,2013,1000 persons,2.989000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",23,Male,2014,2014,1000 persons,2.679000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",23,Male,2015,2015,1000 persons,4.419000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",23,Male,2016,2016,1000 persons,4.233000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",23,Male,2017,2017,1000 persons,3.360000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",23,Male,2018,2018,1000 persons,5.498000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",23,Male,2019,2019,1000 persons,4.136000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",23,Male,2020,2020,1000 persons,5.381000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",33,Female,2006,2006,1000 persons,2.154000,X,Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",33,Female,2007,2007,1000 persons,2.274000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",33,Female,2008,2008,1000 persons,2.026000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",33,Female,2009,2009,1000 persons,2.010000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",33,Female,2010,2010,1000 persons,2.209000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",33,Female,2011,2011,1000 persons,2.283000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",33,Female,2012,2012,1000 persons,2.321000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",33,Female,2013,2013,1000 persons,1.964000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",33,Female,2014,2014,1000 persons,1.298000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",33,Female,2015,2015,1000 persons,3.008000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",33,Female,2016,2016,1000 persons,2.859000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",33,Female,2017,2017,1000 persons,1.847000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",33,Female,2018,2018,1000 persons,2.429000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",33,Female,2019,2019,1000 persons,2.697000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture by age, 65+",33,Female,2020,2020,1000 persons,2.181000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture by status of employment, total",13,Total,2006,2006,1000 persons,106.089000,X,Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture by status of employment, total",13,Total,2007,2007,1000 persons,105.062000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture by status of employment, total",13,Total,2008,2008,1000 persons,117.110000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture by status of employment, total",13,Total,2009,2009,1000 persons,112.196000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture by status of employment, total",13,Total,2010,2010,1000 persons,109.856000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture by status of employment, total",13,Total,2011,2011,1000 persons,120.889000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture by status of employment, total",13,Total,2012,2012,1000 persons,112.619000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture by status of employment, total",13,Total,2013,2013,1000 persons,127.182000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture by status of employment, total",13,Total,2014,2014,1000 persons,127.435000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture by status of employment, total",13,Total,2015,2015,1000 persons,126.123000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture by status of employment, total",13,Total,2016,2016,1000 persons,120.300000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture by status of employment, total",13,Total,2017,2017,1000 persons,120.307000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture by status of employment, total",13,Total,2018,2018,1000 persons,119.333000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture by status of employment, total",13,Total,2019,2019,1000 persons,111.030000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture by status of employment, total",13,Total,2020,2020,1000 persons,90.854000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture by status of employment, total",23,Male,2006,2006,1000 persons,63.031000,X,Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture by status of employment, total",23,Male,2007,2007,1000 persons,67.075000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture by status of employment, total",23,Male,2008,2008,1000 persons,72.243000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21091,"Employment in agriculture by status of employment, total",23,Male,2009,2009,1000 persons,68.960000,X,Repository: ILO-STATISTICS - Micro data processing
