Area Code,Area Code (M49),Area,Source Code,Source,Indicator Code,Indicator,Sex Code,Sex,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
154,'807,North Macedonia,3023,Labour force survey,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",2,Male,6199,Value,2020,2020,1000 persons,35.380000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,6199,Value,2006,2006,1000 persons,29.210000,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,6199,Value,2007,2007,1000 persons,24.890000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,6199,Value,2008,2008,1000 persons,30.170000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,6199,Value,2009,2009,1000 persons,30.090000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,6199,Value,2010,2010,1000 persons,30.370000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,6199,Value,2011,2011,1000 persons,32.440000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,6199,Value,2012,2012,1000 persons,28.760000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,6199,Value,2013,2013,1000 persons,35.250000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,6199,Value,2014,2014,1000 persons,33.500000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,6199,Value,2015,2015,1000 persons,32.560000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,6199,Value,2016,2016,1000 persons,30.020000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,6199,Value,2017,2017,1000 persons,29.810000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,6199,Value,2018,2018,1000 persons,25.150000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,6199,Value,2019,2019,1000 persons,26.170000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21089,"Employment in agriculture, forestry and fishing by age, 25 to 54",3,Female,6199,Value,2020,2020,1000 persons,22.570000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,6199,Value,2006,2006,1000 persons,14.400000,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,6199,Value,2007,2007,1000 persons,16.240000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,6199,Value,2008,2008,1000 persons,19.210000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,6199,Value,2009,2009,1000 persons,17.360000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,6199,Value,2010,2010,1000 persons,17.690000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,6199,Value,2011,2011,1000 persons,19.070000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,6199,Value,2012,2012,1000 persons,20.850000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,6199,Value,2013,2013,1000 persons,24.070000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,6199,Value,2014,2014,1000 persons,21.060000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,6199,Value,2015,2015,1000 persons,24.410000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,6199,Value,2016,2016,1000 persons,24.270000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,6199,Value,2017,2017,1000 persons,27.110000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,6199,Value,2018,2018,1000 persons,26.090000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,6199,Value,2019,2019,1000 persons,25.710000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",1,Total,6199,Value,2020,2020,1000 persons,21.670000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,6199,Value,2006,2006,1000 persons,8.580000,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,6199,Value,2007,2007,1000 persons,10.310000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,6199,Value,2008,2008,1000 persons,11.760000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,6199,Value,2009,2009,1000 persons,10.860000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,6199,Value,2010,2010,1000 persons,11.450000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,6199,Value,2011,2011,1000 persons,12.280000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,6199,Value,2012,2012,1000 persons,13.740000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,6199,Value,2013,2013,1000 persons,14.730000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,6199,Value,2014,2014,1000 persons,14.060000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,6199,Value,2015,2015,1000 persons,16.060000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,6199,Value,2016,2016,1000 persons,16.800000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,6199,Value,2017,2017,1000 persons,19.040000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,6199,Value,2018,2018,1000 persons,17.560000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,6199,Value,2019,2019,1000 persons,16.800000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",2,Male,6199,Value,2020,2020,1000 persons,14.470000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,6199,Value,2006,2006,1000 persons,5.820000,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,6199,Value,2007,2007,1000 persons,5.930000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,6199,Value,2008,2008,1000 persons,7.450000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,6199,Value,2009,2009,1000 persons,6.500000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,6199,Value,2010,2010,1000 persons,6.240000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,6199,Value,2011,2011,1000 persons,6.790000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,6199,Value,2012,2012,1000 persons,7.100000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,6199,Value,2013,2013,1000 persons,9.330000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,6199,Value,2014,2014,1000 persons,7.000000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,6199,Value,2015,2015,1000 persons,8.350000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,6199,Value,2016,2016,1000 persons,7.470000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,6199,Value,2017,2017,1000 persons,8.070000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,6199,Value,2018,2018,1000 persons,8.520000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,6199,Value,2019,2019,1000 persons,8.920000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21090,"Employment in agriculture, forestry and fishing by age, 55 to 64",3,Female,6199,Value,2020,2020,1000 persons,7.190000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21086,"Employment in agriculture, forestry and fishing by age, 65+",1,Total,6199,Value,2006,2006,1000 persons,6.040000,X,Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
